updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President,,"Al Gore, Joe Lieberman",,,,,DEM,,ADAIR,ocd-division/country:us/state:mo/county:adair,4101,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President,,"George W. Bush, Dick Cheney",,,,,REP,,ADAIR,ocd-division/country:us/state:mo/county:adair,6050,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President,,"Harry Browne, Art Olivier",,,,,LIB,,ADAIR,ocd-division/country:us/state:mo/county:adair,53,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,President,,"Howard Phillips, J. Curtis Frazier",,,,,CST,,ADAIR,ocd-division/country:us/state:mo/county:adair,13,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S. Senate,,"Carnahan, Mel",,,,,DEM,,ADAIR,ocd-division/country:us/state:mo/county:adair,4762,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S. Senate,,"Ashcroft, John",,,,,REP,,ADAIR,ocd-division/country:us/state:mo/county:adair,5439,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S. Senate,,"Stauffer, Grant Samuel",,,,,LIB,,ADAIR,ocd-division/country:us/state:mo/county:adair,50,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S. Senate,,"Kennedy, Alyson",,,,,WI,,ADAIR,ocd-division/country:us/state:mo/county:adair,0,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,U.S. Senate,,"Day, Darrel",,,,,WI,,ADAIR,ocd-division/country:us/state:mo/county:adair,0,,,,,2000
2015-11-07 22:47:58.597000,mo-2000-11-07-general,2000-11-07 00:00:00,2000-11-07 00:00:00,general,certified,False,Governor,,"Holden, Bob",,,,,DEM,,ADAIR,ocd-division/country:us/state:mo/county:adair,4473,,,,,2000
