updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,U.S. Senate,,"Talent, Jim",,,,,REP,,ADAIR,ocd-division/country:us/state:mo/county:adair,4297,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,U.S. Senate,,"McCaskill, Claire",,,,,DEM,,ADAIR,ocd-division/country:us/state:mo/county:adair,3651,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,U.S. Senate,,"Gilmour, Frank",,,,,LIB,,ADAIR,ocd-division/country:us/state:mo/county:adair,128,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,U.S. Senate,,"Barrett, Don",,,,,WI,,ADAIR,ocd-division/country:us/state:mo/county:adair,0,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,U.S. Senate,,"Shortland, Arthur W.",,,,,WI,,ADAIR,ocd-division/country:us/state:mo/county:adair,0,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,State Auditor,,"Thomas, Sandra",,,,,REP,,ADAIR,ocd-division/country:us/state:mo/county:adair,3544,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,State Auditor,,"Montee, Susan",,,,,DEM,,ADAIR,ocd-division/country:us/state:mo/county:adair,4073,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,State Auditor,,"Baum, Charles W.",,,,,LIB,,ADAIR,ocd-division/country:us/state:mo/county:adair,147,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,U.S. House,9,"Hulshof, Kenny C.",,,,,REP,,ADAIR,ocd-division/country:us/state:mo/county:adair,4880,,,,,2006
2015-11-07 22:43:55.619000,mo-2006-11-07-general,2006-11-07 00:00:00,2006-11-07 00:00:00,general,certified,False,U.S. House,9,"Burghard, Duane N.",,,,,DEM,,ADAIR,ocd-division/country:us/state:mo/county:adair,2968,,,,,2006
