updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Claire McCaskill,,,,,DEM,,Adair,ocd-division/country:us/state:mo/county:adair,699,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Todd Akin,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,1316,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Jerry Beck,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,83,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Sarah Steelman,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,931,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,John G. Brunner,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,880,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Mark Memoly,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,16,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Mark Patrick Lodes,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,20,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Robert  Bob  Poole,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,59,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Hector Maldonado,,,,,REP,,Adair,ocd-division/country:us/state:mo/county:adair,67,,,,,2012
2015-11-07 22:31:25.907000,mo-2012-08-07-primary,2012-08-07 00:00:00,2012-08-07 00:00:00,primary,certified,False,U.S. Senate,,Jonathan Dine,,,,,LIB,,Adair,ocd-division/country:us/state:mo/county:adair,5,,,,,2012
